gid;nom;arrete_pref_numero;xy_precis;id_adr;adr_num;adr_voie;com_cp;com_insee;com_nom;lat_coor1;long_coor1;structure_siren;structure_type;structure_rais;structure_num;structure_voie;structure_cp;structure_insee;structure_com;_userid_creation;_userid_modification;_edit_datemaj;lieu_accessibilite;rdv_lundi;rdv_mardi;rdv_mercredi;rdv_jeudi;rdv_vendredi;rdv_samedi;rdv_dimanche;rdv;date_fermeture;date_ouverture;rdv_site_web;rdv_tel;rdv_tel2;rdv_modalites;rdv_consultation_prevaccination;centre_svi_repondeur;centre_fermeture;reserve_professionels_sante;centre_type
2804;Oletta;;0.99999948312534;2b185_5fon1j_00026;26;Traversa Duttore Coltelloni;20232;2B185;Oletta;42.6319;9.35839;884032699;8621Z;ASSOCIATION POUR LA PROMOTION DE LA SANTE DANS LE NEBBIU;;I FOSSI;20232;2B185;OLETTA;25082;25082;2021-08-04 15:01:00.569903;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;;;;;;;f;;
2802;Centre de Vaccination éphémère CC de Bay 2 ;;0.99998652222855;77468_0183_00016;16;Rue du Général de Gaulle;77200;77468;Collégien;48.8362;2.66268;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;DU LANDY RUE;93200;93066;SAINT-DENIS;24513;24513;2021-08-05 15:27:09.331966;;fermé;fermé;fermé;fermé;10h -18h;10h -18h;fermé;f;2021-08-21;2021-08-20;;;;;t;t;t;;
1708;Centre de vaccination de Morcenx;;0.9999999999357;40197_0240_00032;32;Boulevard Galliéni;40110;40197;Morcenx-la-Nouvelle;44.0296;-0.911203;130007867;8412Z;AGENCE REGIONALE DE SANTE NOUVELLE-AQUITAINE;103;RUE BELLEVILLE;33000;33063;BORDEAUX;18107;20800;2021-08-05 16:00:23.618685;;09:00-12:00/13H30 - 17H30;09:00-12:00/13H30 - 17H30;09:00-12:00/13H30 - 17H30;09:00-12:00/13H30 - 17H30;09:00-12:00/13H30 - 17H30;fermé;fermé;t;;2021-03-09;https://partners.doctolib.fr/centre-de-sante/tartas/centre-de-vaccination-covid-19-tartas-annexe-morcenx-la-nouvelle?pid=practice-175046&enable_cookies_consent=1;;;;t;f;f;f;"{""Sécurité Civile""}"
390;CH AUBUSSON - SITE LE MONT;23-2021-01-28-003;0.99999996009204;23008_0417_00001;1;Rue Henry Dunant;23200;23008;Aubusson;45.9602;2.18408;130007867;8412Z;AGENCE REGIONALE DE SANTE NOUVELLE-AQUITAINE;103;RUE BELLEVILLE;33000;33063;BORDEAUX;51;18103;2021-08-18 04:32:05.91149;;14:00-17:00;14:00-17:00;14:00-17:00;09:00 12:00 14:00-17:00;14:00-17:00;fermé;fermé;t;;2021-02-01;https://partners.doctolib.fr/centre-de-vaccinations-internationales/limousin/vaccination-covid-19-professionnels-de-sante?pid=practice-165269&enable_cookies_consent=1;+33555835126;;;t;;f;;
2808;Centre de vaccination éphémère itinérant : Anse Bertrand;2021-052;0.99999993916151;97102_0057_00020;;Allee des Flamboyants - Ancien camp militaire;97121;97102;Anse-Bertrand;16.4754;-61.5043;130008030;8412Z;AGENCE REGIONALE DE SANTE DE GUADELOUPE, SAINT-MARTIN ET SAINT-BARTHELEMY;;RUE DES ARCHIVES BISDARY;97113;97109;GOURBEYRE;22476;22476;2021-08-06 14:30:47.826203;oui;fermé;fermé;fermé;fermé;9H00 - 16H00;8H00 - 16H00;fermé;f;;2021-08-06;;;;centre de vaccination itinérant ARS 971 ;t;;f;;
2809;CV auberge de jeunesse;;0.99999980747457;45234_2630_00006;2;rue Winston Churchill;45000;45234;Orléans;47.903;1.90926;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;DU FAUBOURG BANNIER RUE;45000;45234;ORLEANS;18192;19642;2021-10-26 13:14:44.355153;;9h-12h30/13h30-18h30;9h-12h30/13h30-18h30;9h-12h30/13h30-18h30;9h-12h30/13h30-18h30;9h-12h30/13h30-18h30;9h-12h30/13h30-18h30;fermé;f;;2021-08-18;;;;;;;f;;"{""Grand centre""}"
2806;VACCIMOBILE17;;0.99999131182242;17336_0015_00012;12;Impasse Denis Papin;17810;17336;Saint-Georges-des-Coteaux;45.7568;-0.674602;130007867;;;;;;;;18102;112;2021-08-12 10:36:31.385696;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;2021-08-02;;;;;;f;t;;"{""Equipe mobile""}"
1012;Centre de vaccination de Colmar - Parc des expositions;;0.9999860667969;68066_1255_00006;;Avenue de la Foire aux Vins;68000;68066;Colmar;48.0987;7.35929;130007834;8412Z;AGENCE REGIONALE DE SANTE GRAND EST;3;BD JOFFRE;54000;54395;NANCY;15;14476;2021-06-17 11:33:43.384299;;non précisé;non précisé;non précisé;non précisé;non précisé;non précisé;non précisé;t;;2021-01-18;https://partners.doctolib.fr/centre-de-sante/colmar/centre-de-vaccination-covid-19-de-colmar?speciality_id=5494&enable_cookies_consent=1;+33970818161;;;;;f;;
1687;Centre de Vaccination éphémère de Noisiel;;0.99999999114892;77337_0388_00030_bis;30bis;Cours des Roches;77186;77337;Noisiel;48.8449;2.61519;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;RUE DU LANDY;93200;93066;SAINT-DENIS;18332;24513;2021-11-05 15:42:26.258383;CE;fermé;fermé;fermé;fermé;fermé;ouvert;08h - 18h ;f;2021-11-21;2021-03-06;https://partners.doctolib.fr/centre-de-sante/noisiel/centre-de-vaccination-covid-19-de-noisiel?pid=practice-175253&enable_cookies_consent=1;;;;t;f;t;f;"{""Campagne scolaire""}"
2860;Centre de vaccination Eurexpo Lyon;;0.99999933419629;69271_kan50n;;;69680;69271;Chassieu;45.7383;4.93587;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;GARIBALDI RUE;69003;69383;LYON 3EME;18820;11598;2021-10-26 11:50:10.231491;;;;;;;;;f;2021-09-30;2021-09-05;;;;Déployer les jours de salons - Accessible à tous sans rendez-vous;;;t;f;
2921;Centre de vaccination de Codognan;2021-09-09-0065;0.99999859570313;30083_0047_00080;;Rue du Levant - Salle la Domitienne;30920;30083;Codognan;43.7352;4.22685;130008048;8412Z;AGENCE REGIONALE DE SANTE OCCITANIE;1025;HENRI BECQUEREL AV;34000;34172;MONTPELLIER;18083;18083;2021-10-15 11:10:03.660164;OUI;13:00 - 17:00;8:30 - 12:30;fermé;fermé;8:30 - 12:30;fermé;fermé;t;2021-10-22;2021-09-13;;;;;t;;f;f;"{""Campagne scolaire""}"
51;Ch Langres;;0.9999998628185;52269_0562_00012;12;Rue Jean Favre;52200;52269;Langres;47.8564;5.33491;130007834;8412Z;AGENCE REGIONALE DE SANTE GRAND EST;3;BD JOFFRE;54000;54395;NANCY;15;19790;2021-10-15 14:16:17.320078;;13:00-17:00;13:00-17:00;13:00-17:00;fermé;09:00-12:00;09:00-12:00;fermé;t;;2021-01-11;https://partners.doctolib.fr/hopital-public/langres/centre-de-vaccination-covid-ch-langres?speciality_id=5494&enable_cookies_consent=1;+33325878942;;;f;;f;;
2814;Centre de vaccination éphémère - Centre LECLERC - Capdenac;;0.99999462183391;46055_0241_00126;126;Route du Couquet;46100;46055;Capdenac;44.5959;2.06086;130008048;8412Z;AGENCE REGIONALE DE SANTE OCCITANIE;1025;HENRI BECQUEREL AV;34000;34172;MONTPELLIER;18080;18080;2021-08-09 15:50:02.685309;;fermé;fermé;fermé;fermé;fermé;oui;fermé;f;2021-08-30;2021-08-09;;;;;t;f;t;f;
2815;Salle des fêtes le Caromp;;0.99999996020227;83104_0460_00005_b;;Avenue de la Gare;83560;83104;Rians;43.6102;5.75829;130007982;8412Z;AGENCE REGIONALE DE SANTE DE PROVENCE ALPES COTE D'AZUR;132;DE PARIS BD;13003;13203;MARSEILLE 3;10366;10366;2021-08-09 17:33:50.483438;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;2021-09-06;2021-08-16;;;;Ouverture ponctuelle;;;t;;"{""Dispositif aller vers ...""}"
2801;Dispositif mobile de vaccination - Croix Rouge du Rhône;;0.99998923776634;69081_yw6wtd;;Centre commercial Ecully;69130;69081;Écully;45.7884;4.77561;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;GARIBALDI RUE;69003;69383;LYON 3EME;11598;11598;2021-10-28 14:57:00.425021;;sans rdv  10h 20h;sans rdv  10h 20h;sans rdv  10h 20h;sans rdv  10h 20h;sans rdv  10h 20h;sans rdv  10h 20h;fermé;f;;2021-08-17;;;;Le centre est ouvert uniquement du 10 au 18 septembre (sauf le dimanche) de 10 h à 20h, sans rdv, porte 3 .  ;;;t;;"{""Dispositif aller vers ..."",""Equipe mobile""}"
2818;Centre de Vaccination Ephémère Villeparissis;;0.99999986790955;77514_0808_00060;60;Rue de Ruze;77270;77514;Villeparisis;48.9404;2.61976;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;DU LANDY RUE;93200;93066;SAINT-DENIS;24513;24513;2021-08-10 16:18:11.665898;oui;fermé;fermé;fermé;11h-18h;11h-18h;fermé;fermé;f;2021-08-27;2021-08-26;;;;;t;t;t;f;"{""Equipe mobile""}"
1748;Centre de vaccination COVID 19 : Site de Mare à vieille place;;0.99999943113493;97421_0187_00001;159;rue du pere Castagnan;97433;97421;Salazie;-21.0278;55.5058;130026057;8412Z;AGENCE REGIONALE DE SANTE DE LA REUNION;2;AV GEORGES BRASSENS;97490;97411;SAINT-DENIS;14523;14523;2021-08-11 06:43:05.297274;;fermé;fermé;fermé;08h30-12h20/13h15-17h00/sans rendez-vous 08h30-12h20/sans rendez-vous 13h15-17h00;fermé;fermé;fermé;f;2021-08-26;2021-08-26;https://vaccination-covid.keldoc.com/cabinet-medical/mare-a-vieille-place-97433/centre-de-vaccination-ephemere-case-de-mare-a-vieille-place/centre-de-vaccination-ephemere-case-de-mare-a-vieille-place?cabinet=52683&specialty=496;+262262724720;;Centre de vaccination éphémère;f;t;f;f;"{""Equipe mobile""}"
2817;Centre de vaccination mobile - Bus vaccinal Aisne ARS DT02;n°CAB-2021/317;0.9999982812852;02408_A045;Cité administrative ;Allée Jean Martinot ;02000;02408;Laon;49.5643;3.62978;130007974;8412Z;AGENCE REGIONALE DE SANTE HAUTS-DE-FRANCE;556;WILLY BRANDT AV;59777;59350;LILLE;21816;21816;2021-09-02 10:45:47.242415;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;f;;2021-08-16;;;;;;;t;;
2819;Barnum du Plessis Trèvise 2;;1;94059_0040_00072;72;Avenue Ardouin;94420;94059;Le Plessis-Trévise;48.8056;2.57781;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;DU LANDY RUE;93200;93066;SAINT-DENIS;18225;20473;2021-08-17 22:15:08.643005;;fermé;fermé;10h-17h;fermé;fermé;fermé;fermé;f;2021-08-18;2021-08-18;;;;Barnum tout en un, vaccination sans RDV;t;;f;f;"{""Dispositif aller vers ...""}"
2812;CV de Champignelles;pref-cab-sidpc-2021-0341;0.99999999997103;89073_0390_00011;11;Rue des Remparts;89350;89073;Champignelles;47.7799;3.07347;130007933;8412Z;AGENCE REGIONALE DE SANTE BOURGOGNE-FRANCHE-COMTE;2;DES SAVOIRS PL;21000;21231;DIJON;82;22762;2021-09-08 20:00:01.494865;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;t;;2021-03-10;https://partners.doctolib.fr/vaccination-covid-19/champignelles/centre-de-vaccination-covid-19-champignelles?pid=practice-177705&enable_cookies_consent=1;06 51 76 33 33;;;;;f;f;
2859;Université Paris Saclay;;0.99999997426887;91272_1599_00003;3;Rue Joliot-Curie;91190;91272;Gif-sur-Yvette;48.7097;2.17014;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;DU LANDY RUE;93200;93066;SAINT-DENIS;18150;18150;2021-11-05 15:46:44.205977;;9h-18h;9h-18h;9h-18h;9h-18h;9h-18h;fermé;fermé;;2021-12-15;2021-09-13;;;;;;;t;;
1238;Centre de vaccination de Château-Salins - CH - CPTS du Saulnois;;0.99999976734694;57132_0420_00040;40;Rue de Metz;57170;57132;Château-Salins;48.8251;6.50599;130007834;8412Z;AGENCE REGIONALE DE SANTE GRAND EST;3;BD JOFFRE;54000;54395;NANCY;14476;15;2021-06-06 20:00:02.741591;;8:30-12:30/13:30-17:30;8:30-12:30/13:30-17:30;8:30-12:30/13:30-17:30;8:30-12:30;8:30-12:30;fermé;fermé;t;;;https://partners.doctolib.fr/hopital-public/chateau-salins/centre-de-vaccination-covid-19-hopital-de-chateau-salins?pid=practice-165120&enable_cookies_consent=1;+33387345345;;;;;f;;{}
521;Centre de Vaccination TOURNUS - Hôpital Belnay;;0.99999545316865;71543_1135_00005;627 ;avenue Henri et Suzanne Vitrier;71700;71543;Tournus;46.5674;4.89282;130007933;8412Z;AGENCE REGIONALE DE SANTE BOURGOGNE-FRANCHE-COMTE;2;PL DES SAVOIRS;21000;21231;DIJON;18195;24502;2021-11-10 09:34:48.221169;oui;09:00-17:00; 09:00-17:00;09:00-17:00;09:00-17:00;09:00-17:00;09:00-17:00;fermé;t;;2021-01-18;https://partners.doctolib.fr/centre-de-sante/tournus/centre-de-vaccination-de-tournus?speciality_id=5494&enable_cookies_consent=1;+33800009110;;;;;f;;
2067;Centre de vaccination Blois-Vineuil;;1;41295_0100_00008;18;Route de Chambord;41350;41295;Vineuil;47.5767;1.36482;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18192;2021-11-15 10:50:36.137629;;9h-13h/14h-18h;9h-13h/14h-18h;9h-13h/14h-18h;9h-13h/14h-18h;9h-13h/14h-18h;fermé;fermé;t;;2021-04-06;https://partners.doctolib.fr/centre-de-vaccinations-internationales/blois/centre-de-vaccination-espace-jorge-semprun?pid=practice-179783&enable_cookies_consent=1;0 800 009 110;;Grand centre;;;f;;"{""Grand centre"",""Séc. Civ. concourant""}"
2823;Camping Municipal Le Galetas - Vernis;;0.99998322459777;83002_B096;;route départementale 957;83630;83002;Aiguines;43.7981;6.24564;130007982;8412Z;AGENCE REGIONALE DE SANTE DE PROVENCE ALPES COTE D'AZUR;132;DE PARIS BD;13003;13203;MARSEILLE 3;10366;10366;2021-08-16 10:54:18.961031;;16h à 20h;fermé;16h à 20h;fermé;fermé;fermé;fermé;f;2021-08-30;2021-08-18;;;;Ouverture ponctuelle;;;t;;"{""Dispositif aller vers ...""}"
2820;Centre de vaccination éphémère  CC de CLAYE-SOUILLY ;;0.99999330460734;77118_0012_00002;2;Rue Alexandre Chatrian;77410;77118;Claye-Souilly;48.9472;2.66622;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;DU LANDY RUE;93200;93066;SAINT-DENIS;24513;24513;2021-08-12 16:33:33.617352;oui;fermé;fermé;fermé;10h-18h;10h-18h;fermé;fermé;f;2021-08-22;2021-08-21;;;;;t;;t;f;"{""Equipe mobile""}"
2807;Centre de vaccination de Saint Jean de Luz - CLAPS Olano;;1;64483_0205_00013;137;Rue Belharra;64500;64483;Saint-Jean-de-Luz;43.4105;-1.61775;130007867;8412Z;AGENCE REGIONALE DE SANTE NOUVELLE-AQUITAINE;103;BELLEVILLE RUE;33000;33063;BORDEAUX;18111;18111;2021-08-12 20:00:02.222043;Oui;09:100-12:00/14:00-17:00;09:100-12:00/14:00-17:00;09:100-12:00/14:00-17:00;09:100-12:00/14:00-17:00;09:100-12:00/14:00-17:00;fermé;fermé;t;;2021-07-25;https://partners.doctolib.fr/vaccination-covid-19/saint-jean-de-luz/centre-de-vaccination-covid-19-olano?pid=practice-200013&enable_cookies_consent=1;;;;f;t;t;t;
2821;Centre de vaccination Madiana;;0.99999977805339;97229_nfmrlp_00003_u;3u;Palais des Congres de Madiana;97233;97229;Schœlcher;14.6148;-61.0951;130007883;8412Z;AGENCE REGIONALE DE SANTE DE MARTINIQUE;;ZAC ETANG Z ABRICOT;97200;97209;FORT-DE-FRANCE;18070;18070;2021-08-12 22:35:42.042373;oui;14h à 18h;14h à 18h;14h à 18h;14h à 18h;14h à 18h;14h à 18h;14h à 18h;f;;2021-08-09;Sans RDV;Sans RDV;;;t;f;f;f;
2822;CDV31 Equipe Mobile ADPC31;;0.99999999968171;31555_0928_00082;82;Route de Bayonne;31300;31555;Toulouse;43.6085;1.38968;130008048;8412Z;AGENCE REGIONALE DE SANTE OCCITANIE;1025;HENRI BECQUEREL AV;34000;34172;MONTPELLIER;17220;17220;2021-08-13 19:45:23.167331;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;t;;2021-08-16;;;;;t;f;t;f;"{""Sécurité Civile"",""Equipe mobile""}"
2824;Barnum de Villiers sur Marne;;1;94079_0447_00002;2;Boulevard de Friedberg;94350;94079;Villiers-sur-Marne;48.8302;2.53968;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;DU LANDY RUE;93200;93066;SAINT-DENIS;18225;18225;2021-08-17 08:21:50.567223;;fermé;10h-18h;fermé;fermé;fermé;fermé;fermé;f;2021-08-24;2021-08-24;;;;Barnum éphémère sans RDV;t;f;f;f;"{""Dispositif aller vers ...""}"
2635;CV éphémère Bellegarde;;0.99999945389902;45031_0030_00010;;Avenue d'Havixbeck - gymnase;45270;45031;Bellegarde;47.9877;2.44195;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18192;18192;2021-09-24 13:39:34.819797;oui;selon planning;selon planning;selon planning;selon planning;ouvert;fermé;fermé;f;2021-11-18;2021-10-04;https://partners.doctolib.fr/vaccination-covid-19/chateau-renard/centre-de-vaccination-covid-19-mobile-croix-rouge-est-du-loiret?pid=practice-191883&enable_cookies_consent=1;02 38 90 10 03;07 60 33 67 51;;t;t;f;f;"{""Equipe mobile""}"
2591;Centre de vaccination de Faulquemont-Créhange;;0.99999886004334;57159_0440_00011;4;Rue de Metz;57690;57159;Créhange;49.0627;6.58054;130007834;8412Z;AGENCE REGIONALE DE SANTE GRAND EST;3;BD JOFFRE;54000;54395;NANCY;14476;18604;2021-09-22 10:08:57.277483;;fermé;fermé;8:00-20:00;8:00-20:00;8:00-20:00;8:00-20:00;8:00-20:00;t;;2021-05-12;https://partners.doctolib.fr/centre-de-sante/crehange/centre-de-vaccination-covid-19-centre-de-faulquemont-crehange?pid=practice-186353&enable_cookies_consent=1;+33387941800;;;;;f;;
512;MAISON DE QUARTIER VALERY WATTEAU;2021-28;0.9999964197283;95585_2035_00022;1;Route des Refuzniks;95200;95585;Sarcelles;48.9816;2.38869;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;RUE DU LANDY;93200;93066;SAINT-DENIS;18064;20396;2021-07-20 12:40:54.205743;;14h-20h;14h-20h;14h-20h;14h-20h;14h-20h;14h-20h;14h-20h;f;;2021-01-14;https://partners.doctolib.fr/centre-de-sante/sarcelles/centre-de-vaccination-de-sarcelles?pid=practice-162701&enable_cookies_consent=1;0134457402;;;t;;f;;
1836;MA - Maison d'arrêt de valenciennes / Maison d'Arrêt de Valenciennes;101616;0.98;59606_2340_00075;75;Rue Lomprez;59300;59606;Valenciennes;50.3558;3.498;130007974;8412Z;AGENCE REGIONALE DE SANTE HAUTS-DE-FRANCE;556;AV WILLY BRANDT;59777;59350;LILLE;;21816;2021-08-17 11:38:27.194272;;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;USMP;f;;t;f;{USMP}
2504;Centre de vaccination éphémère de Terre de Bas;;0.99999991245129;97130_0052_00142;142;Rue de la Mairie;97136;97130;Terre-de-Bas;15.8495;-61.6433;130008030;8412Z;AGENCE REGIONALE DE SANTE DE GUADELOUPE, SAINT-MARTIN ET SAINT-BARTHELEMY;;RUE DES ARCHIVES BISDARY;97113;97109;GOURBEYRE;13179;22476;2021-09-23 15:32:53.297965;Oui;fermé;fermé;fermé;08:00-17:00;08:00-15:00;;fermé;f;;2021-04-23;;05 90 99 14 74;;;t;f;t;f;"{""Equipe mobile""}"
1928;CP - US de Baie-Mahault / Centre Pénitentiaire de Baie-Mahault;918939;0.94;97103_b232;;Fond Sarrail;97122;97103;Baie-Mahault;16.2625;-61.5725;130008030;8412Z;AGENCE REGIONALE DE SANTE DE GUADELOUPE, SAINT-MARTIN ET SAINT-BARTHELEMY;0;RUE DES ARCHIVES BISDARY;97113;97109;GOURBEYRE;;13179;2021-08-17 18:04:17.82451;;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;USMP;f;;t;f;{USMP}
2826;Barnum Cachan;;1;94016_4110_00013;13;Rue Galliéni;94230;94016;Cachan;48.7957;2.33268;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;DU LANDY RUE;93200;93066;SAINT-DENIS;20473;20473;2021-08-17 22:11:07.175611;;fermé;fermé;fermé;fermé;fermé;15h-21h;fermé;f;2021-08-28;2021-08-28;;;;Barnum tout en 1;t;f;t;f;"{""Dispositif aller vers ...""}"
2827;Barnum Villeneuve-saint-Georges 2;;0.9999999326558;94078_0870_00012;21;Rue Henri Leduc;94190;94078;Villeneuve-Saint-Georges;48.7318;2.44798;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;DU LANDY RUE;93200;93066;SAINT-DENIS;20473;20473;2021-08-17 22:21:33.980425;;fermé;fermé;fermé;fermé;fermé;9h-17h;fermé;f;2021-08-28;2021-08-28;;;;Barnum tout en un;t;f;t;f;"{""Dispositif aller vers ...""}"
2828;Centre éphémère du Champ de Foire;;0.99999727992942;97402_0371_00026;26;Rue des Limites;97412;97402;Bras-Panon;-20.9966;55.6762;130026057;8412Z;AGENCE REGIONALE DE SANTE DE LA REUNION;2;GEORGES BRASSENS AV;97490;97411;SAINT-DENIS;14523;14523;2021-08-19 10:00:02.121353;;fermé;fermé;08h00-18h00/sans rendez-vous 08h00-18h00;fermé;fermé;fermé;fermé;f;2021-08-25;2021-08-25;https://vaccination-covid.keldoc.com/redirect/?dom=cabinet-medical&inst=bras-panon-97412&user=centre-ephemere-du-champ-de-foire&specialty=496&cabinet=26212;0262 72 47 20;;;f;t;f;f;"{""Equipe mobile""}"
1698;Hôpital des Armées Bégin;;0.99999995747304;94067_4137_00025;69;Avenue de Paris;94160;94067;Saint-Mandé;48.8428;2.41788;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;RUE DU LANDY;93200;93066;SAINT-DENIS;18237;18237;2021-08-31 13:33:37.116203;;08h30-12h30 et 13h30-17h30;08h30-12h30 et 13h30-17h30;08h30-12h30 et 13h30-17h30;08h30-12h30 et 13h30-17h30;08h30-12h30 et 13h30-17h30;fermé;fermé;t;2021-09-17;2021-03-29;https://partners.doctolib.fr/hopital-public/saint-mande/centre-de-vaccination-covid-19-hopital-des-armees-begin?pid=practice-178732&enable_cookies_consent=1;;;;t;f;f;f;"{SSA,""Grand centre""}"
186;Centre de vaccination Sainte Barbe du Groupe Hospitalier Saint Vincent;;0.99999999583149;67482_2270_00029;29;Rue du Faubourg National;67000;67482;Strasbourg;48.5822;7.73556;130007834;8412Z;AGENCE REGIONALE DE SANTE GRAND EST;3;BD JOFFRE;54000;54395;NANCY;13532;22327;2021-09-28 09:38:44.710149;;08:00-13:00/14:00-19:00;08:00-13:00/14:00-19:00;08:00-13:00/14:00-19:00;08:00-13:00/14:00-19:00;08:00-13:00/14:00-19:00;fermé;fermé;t;;2021-01-07;https://partners.doctolib.fr/etablissement-de-prevention/strasbourg/gh-saint-vincent-centre-vaccination-covid?pid=practice-162415&enable_cookies_consent=1;+33970818161;;;;;f;f;"{""Grand centre""}"
2816;Centre de vaccination de Cluny;;0.99999891245853;97209_a197_00316;316;Centre Commercial de Cluny;97200;97209;Fort-de-France;14.6174;-61.084;130007883;8412Z;AGENCE REGIONALE DE SANTE DE MARTINIQUE;;ZAC ETANG Z ABRICOT;97200;97209;FORT-DE-FRANCE;18070;18070;2021-09-08 20:01:47.920724;Oui.;09h00 à 13h00;09h00 à 13h00;09h00 à 13h00;09h00 à 13h00;09h00 à 13h00;09h00 à 13h00;09h00 à 13h00;f;;2021-08-09;https://vaccination-covid.keldoc.com/redirect/?dom=cabinet-medical&inst=schoelcher-97233&user=centre-vaccination-clinique-saint-paul-martinique&cabinet=26209&category=-1&specialty=144;0596425560;;;t;f;f;f;
662;Centre de vaccination du CH de Mauriac;;0.99999948324421;15120_0660_00004;2;Rue du 8 Mai 1945;15200;15120;Mauriac;45.2162;2.33349;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;RUE GARIBALDI;69003;69383;LYON 3EME;18218;18218;2021-06-06 20:00:02.242029;oui;13:00-18:00;13:00-18:00;13:00-18:00;13:00-18:00;13:00-18:00;;;t;;2021-01-11;https://partners.doctolib.fr/hopital-public/mauriac/centre-de-vaccination-covid-ch-de-mauriac?speciality_id=5494&enable_cookies_consent=1;+33415570012;+33640282450;;t;;f;;"{""Séc. Civ. concourant""}"
2833;Centre de vaccination Centre Commercial Régional Westfield Vélizy 2;;0.99999956718002;78640_qh670y_00103;103;Centre Commercial Velizy 2;78140;78640;Vélizy-Villacoublay;48.7799;2.21803;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;DU LANDY RUE;93200;93066;SAINT-DENIS;18227;18227;2021-11-02 17:11:08.351086;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;f;2021-10-30;2021-09-01;https://www.doctolib.fr/vaccination-covid-19/velizy-villacoublay/centre-de-vaccination-du-centre-commercial-velizy-2;;;;t;f;t;f;"{""Grand centre""}"
392;Centre vaccinal de l'auxerrois;;0.99998796419914;89024_7100_00005;2;Boulevard de Verdun;89000;89024;Auxerre;47.804;3.55563;130007933;8412Z;AGENCE REGIONALE DE SANTE BOURGOGNE-FRANCHE-COMTE;2;PL DES SAVOIRS;21000;21231;DIJON;82;82;2021-06-06 20:00:02.011695;OUI;08:30-12:30/14:00-18:00;08:30-12:30/14:00-18:00;08:30-12:30/14:00-18:00;08:30-12:30/14:00-18:00;08:30-12:30/14:00-18:00;fermé;fermé;t;;2021-01-11;https://partners.doctolib.fr/centre-de-vaccinations-internationales/auxerre/centre-vaccinal-de-l-auxerrois?speciality_id=5494&enable_cookies_consent=1;+33386486588;;;;;f;;{}
